house_id,neighborhood,price,square_feet,num_bedrooms,num_bathrooms,house_age,garage_spaces,lot_size_acres,has_pool,recently_renovated,energy_rating,location_score,school_rating,crime_rate,distance_downtown_miles,sale_date,days_on_market,buyer_id,buyer_budget,buyer_age_group,buyer_family_size,buyer_income_level,has_children,employment_type,buyer_preference,first_time_buyer
H05603,Riverside,481241,2126,4,4,3,1,0.12,FALSE,FALSE,E,8,8,4,3,9/17/24,28,B05603,532335,35-44,2,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H02170,Oakwood,561162,3273,6,5,10,2,0.14,FALSE,FALSE,F,7,7,5,4,9/17/24,3,B02170,627365,65+,1,medium,FALSE,Dual income,Modern & Updated,FALSE
H04351,University District,358294,1745,3,3,18,1,0.26,FALSE,FALSE,D,7,6,5,2,9/17/24,37,B04351,414300,35-44,1,medium,FALSE,Self-employed,Space & Bedrooms,FALSE
H06988,Maple Heights,387627,2031,4,4,42,2,0.14,FALSE,TRUE,D,6,6,6,8,9/17/24,56,B06988,437543,35-44,3,medium,TRUE,Full-time employed,Low Maintenance,FALSE
H00046,Lakeside,993449,3938,5,5,6,2,0.16,TRUE,FALSE,E,9,8,3,7,9/17/24,8,B00046,1056301,55-64,2,high,FALSE,Retired,Affordability,TRUE
H00602,Hillcrest,547402,2164,3,3,6,2,0.12,FALSE,FALSE,F,9,9,2,5,9/17/24,22,B00602,603385,55-64,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H05019,Suburban Park,621137,2691,5,4,11,1,0.19,FALSE,FALSE,D,8,9,3,10,9/17/24,6,B05019,722950,35-44,4,high,TRUE,Full-time employed,Location & Schools,FALSE
H04513,Riverside,445570,1929,4,4,0,1,0.13,TRUE,FALSE,F,8,8,4,3,9/17/24,27,B04513,487556,55-64,2,medium,FALSE,Retired,Affordability,FALSE
H04174,Suburban Park,345256,1282,3,2,1,0,0.25,TRUE,FALSE,E,8,9,3,10,9/18/24,43,B04174,401218,25-34,1,medium,FALSE,Full-time employed,Affordability,FALSE
H05446,Hillcrest,214457,800,2,2,9,2,0.24,FALSE,FALSE,E,9,9,2,5,9/18/24,45,B05446,231926,25-34,1,low,FALSE,Self-employed,Location & Schools,FALSE
H04162,Riverside,333449,1579,2,2,21,0,0.15,FALSE,FALSE,C,8,8,4,3,9/18/24,18,B04162,390804,25-34,1,medium,FALSE,Dual income,Affordability,FALSE
H07024,University District,560329,3254,5,5,4,2,0.19,FALSE,FALSE,C,7,6,5,2,9/18/24,99,B07024,629244,35-44,2,medium,FALSE,Full-time employed,Location & Schools,TRUE
H01051,Old Town,213531,1181,2,2,1,2,0.2,TRUE,FALSE,F,5,5,7,6,9/18/24,29,B01051,224208,55-64,1,low,FALSE,Full-time employed,Modern & Updated,FALSE
H00709,Hillcrest,698787,2937,5,5,6,1,0.09,FALSE,FALSE,D,9,9,2,5,9/19/24,2,B00709,756351,35-44,2,high,FALSE,Full-time employed,Low Maintenance,FALSE
H04404,Oakwood,175181,1492,3,3,9,1,0.19,FALSE,FALSE,E,7,7,5,4,9/19/24,1,B04404,187966,45-54,2,low,FALSE,Dual income,Affordability,TRUE
H03542,University District,172501,1060,3,3,12,1,0.17,FALSE,FALSE,C,7,6,5,2,9/19/24,21,B03542,191806,35-44,2,low,FALSE,Full-time employed,Location & Schools,FALSE
H02560,Suburban Park,466193,2469,5,5,2,1,0.31,FALSE,FALSE,F,8,9,3,10,9/19/24,24,B02560,505953,25-34,1,medium,FALSE,Dual income,Low Maintenance,FALSE
H05707,Old Town,188456,1258,2,2,33,1,0.15,FALSE,TRUE,D,5,5,7,6,9/19/24,13,B05707,200394,65+,1,low,FALSE,Retired,Location & Schools,FALSE
H04362,Suburban Park,179398,800,1,1,1,0,0.2,FALSE,FALSE,E,8,9,3,10,9/19/24,69,B04362,190521,25-34,1,low,FALSE,Full-time employed,Modern & Updated,FALSE
H05679,Lakeside,322361,1284,3,2,14,0,0.15,TRUE,FALSE,E,9,8,3,7,9/19/24,66,B05679,370333,35-44,1,medium,FALSE,Self-employed,Modern & Updated,FALSE
H04331,Hillcrest,726013,2301,4,4,10,2,0.13,FALSE,TRUE,E,9,9,2,5,9/19/24,46,B04331,813114,45-54,2,high,FALSE,Full-time employed,Location & Schools,FALSE
H01141,University District,318562,2125,4,4,5,1,0.3,FALSE,FALSE,E,7,6,5,2,9/19/24,17,B01141,342089,35-44,4,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H06007,Suburban Park,603411,2846,4,4,14,2,0.3,FALSE,FALSE,E,8,9,3,10,9/19/24,16,B06007,709076,35-44,4,high,FALSE,Full-time employed,Modern & Updated,FALSE
H00274,Green Valley,754503,3394,6,5,2,2,0.24,FALSE,FALSE,F,8,9,2,12,9/19/24,106,B00274,871208,45-54,6,high,TRUE,Self-employed,Low Maintenance,FALSE
H05355,Suburban Park,750067,3675,6,5,1,2,0.2,FALSE,FALSE,F,8,9,3,10,9/19/24,38,B05355,850904,45-54,4,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H04898,Hillcrest,670467,2596,5,5,5,2,0.29,FALSE,FALSE,E,9,9,2,5,9/19/24,5,B04898,754647,35-44,4,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H02685,Oakwood,365352,1515,3,3,39,1,0.21,TRUE,TRUE,C,7,7,5,4,9/19/24,11,B02685,409770,25-34,1,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H07761,Suburban Park,391612,1557,2,2,5,2,0.3,TRUE,FALSE,E,8,9,3,10,9/19/24,2,B07761,435097,25-34,1,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H03992,Hillcrest,647025,2462,4,4,3,1,0.13,FALSE,FALSE,F,9,9,2,5,9/19/24,1,B03992,695901,25-34,1,high,FALSE,Full-time employed,Modern & Updated,FALSE
H02109,Hillcrest,639023,2490,5,5,7,1,0.11,FALSE,FALSE,F,9,9,2,5,9/20/24,17,B02109,708428,45-54,3,high,FALSE,Full-time employed,Location & Schools,FALSE
H06060,Old Town,285772,2015,3,3,23,2,0.2,TRUE,TRUE,F,5,5,7,6,9/20/24,125,B06060,305695,25-34,2,medium,FALSE,Dual income,Affordability,FALSE
H00294,Oakwood,601476,3107,4,5,9,3,0.1,FALSE,FALSE,F,7,7,5,4,9/20/24,41,B00294,695318,35-44,2,high,FALSE,Dual income,Modern & Updated,FALSE
H03045,Lakeside,753062,2977,5,5,8,1,0.17,TRUE,FALSE,E,9,8,3,7,9/20/24,23,B03045,841487,45-54,5,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H05696,Oakwood,530344,2718,5,5,4,2,0.16,FALSE,FALSE,E,7,7,5,4,9/20/24,31,B05696,568686,45-54,2,medium,FALSE,Dual income,Location & Schools,FALSE
H05543,Old Town,207429,1507,2,2,1,0,0.17,FALSE,FALSE,E,5,5,7,6,9/21/24,13,B05543,239823,25-34,1,low,FALSE,Full-time employed,Investment,FALSE
H04935,Maple Heights,120000,866,1,1,13,2,0.16,FALSE,FALSE,D,6,6,6,8,9/22/24,20,B04935,139079,65+,1,low,FALSE,Retired,Modern & Updated,FALSE
H03019,Downtown,532346,2182,3,3,17,1,0.17,FALSE,TRUE,E,9,7,6,0,9/22/24,12,B03019,586238,25-34,1,medium,FALSE,Full-time employed,Modern & Updated,TRUE
H04366,Lakeside,795182,3573,6,5,22,2,0.15,FALSE,FALSE,E,9,8,3,7,9/22/24,15,B04366,882242,35-44,3,high,TRUE,Dual income,Location & Schools,FALSE
H00084,Downtown,842098,3933,6,5,32,3,0.19,FALSE,FALSE,B,9,7,6,0,9/22/24,29,B00084,897861,25-34,1,high,FALSE,Full-time employed,Location & Schools,FALSE
H07062,Suburban Park,334057,1560,3,3,33,1,0.21,FALSE,FALSE,C,8,9,3,10,9/22/24,53,B07062,391444,55-64,3,medium,FALSE,Full-time employed,Affordability,FALSE
H05366,Green Valley,409772,1858,3,2,4,2,0.25,FALSE,FALSE,F,8,9,2,12,9/22/24,89,B05366,453196,35-44,2,medium,FALSE,Full-time employed,Affordability,FALSE
H07990,Old Town,160169,1128,1,1,35,1,0.15,TRUE,FALSE,B,5,5,7,6,9/22/24,37,B07990,179533,25-34,1,low,FALSE,Full-time employed,Affordability,FALSE
H05051,Hillcrest,1138855,4225,6,5,47,2,0.1,TRUE,TRUE,B,9,9,2,5,9/22/24,8,B05051,1271536,45-54,5,high,TRUE,Full-time employed,Space & Bedrooms,TRUE
H01242,University District,568053,3123,5,5,1,2,0.21,FALSE,FALSE,F,7,6,5,2,9/22/24,17,B01242,631154,25-34,2,high,FALSE,Dual income,Low Maintenance,TRUE
H02276,Suburban Park,325679,1451,4,4,60,1,0.3,TRUE,FALSE,B,8,9,3,10,9/23/24,36,B02276,348982,25-34,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H01553,University District,160300,1259,2,2,26,1,0.21,FALSE,FALSE,D,7,6,5,2,9/23/24,86,B01553,175039,25-34,1,low,FALSE,Full-time employed,Location & Schools,FALSE
H00016,Hillcrest,533428,2100,4,4,57,2,0.2,FALSE,FALSE,B,9,9,2,5,9/23/24,7,B00016,578053,45-54,4,medium,TRUE,Full-time employed,Modern & Updated,FALSE
H04320,Suburban Park,693621,2752,5,5,6,2,0.31,TRUE,FALSE,C,8,9,3,10,9/23/24,31,B04320,799132,35-44,4,high,FALSE,Dual income,Location & Schools,FALSE
H05658,Old Town,139832,2070,4,4,36,1,0.1,FALSE,FALSE,C,5,5,7,6,9/23/24,26,B05658,161778,25-34,2,low,FALSE,Full-time employed,Space & Bedrooms,FALSE
H03504,Downtown,274947,1302,2,2,32,2,0.14,FALSE,FALSE,C,9,7,6,0,9/23/24,20,B03504,309447,35-44,1,medium,FALSE,Self-employed,Modern & Updated,FALSE
H06890,Suburban Park,346602,1650,3,3,7,1,0.44,FALSE,FALSE,F,8,9,3,10,9/23/24,26,B06890,385030,35-44,3,medium,TRUE,Self-employed,Location & Schools,TRUE
H08000,Riverside,300455,1660,3,3,24,1,0.17,FALSE,FALSE,D,8,8,4,3,9/24/24,43,B08000,322121,55-64,1,medium,FALSE,Dual income,Affordability,FALSE
H03488,Downtown,559813,2027,2,3,13,2,0.17,TRUE,TRUE,F,9,7,6,0,9/24/24,86,B03488,624357,45-54,1,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H06740,Green Valley,444118,1906,3,3,5,2,0.38,FALSE,FALSE,F,8,9,2,12,9/24/24,16,B06740,511260,45-54,2,medium,FALSE,Dual income,Investment,FALSE
H02556,Green Valley,562795,2466,4,4,8,2,0.48,TRUE,FALSE,E,8,9,2,12,9/24/24,7,B02556,617467,35-44,2,medium,FALSE,Self-employed,Affordability,FALSE
H01979,Old Town,197967,1287,1,1,4,2,0.15,FALSE,FALSE,F,5,5,7,6,9/24/24,55,B01979,216186,35-44,1,low,FALSE,Full-time employed,Modern & Updated,FALSE
H02116,Riverside,538457,2430,4,4,7,1,0.13,FALSE,FALSE,E,8,8,4,3,9/24/24,31,B02116,614732,25-34,2,medium,FALSE,Self-employed,Affordability,FALSE
H05272,Riverside,492049,2366,4,4,22,2,0.14,FALSE,FALSE,E,8,8,4,3,9/24/24,22,B05272,544328,45-54,3,medium,FALSE,Retired,Affordability,FALSE
H05788,University District,140212,800,2,2,8,0,0.12,TRUE,FALSE,D,7,6,5,2,9/24/24,33,B05788,149575,45-54,1,low,FALSE,Retired,Location & Schools,FALSE
H00597,Lakeside,602573,2597,4,4,46,2,0.09,FALSE,FALSE,C,9,8,3,7,9/24/24,125,B00597,690077,45-54,2,high,FALSE,Dual income,Location & Schools,FALSE
H02785,Old Town,333766,2620,4,4,14,1,0.2,FALSE,FALSE,C,5,5,7,6,9/25/24,12,B02785,393431,35-44,4,medium,TRUE,Full-time employed,Location & Schools,FALSE
H07583,Downtown,992174,4050,6,5,2,2,0.1,TRUE,FALSE,E,9,7,6,0,9/25/24,92,B07583,1160951,35-44,4,high,TRUE,Dual income,Location & Schools,FALSE
H02121,University District,348449,1578,2,2,2,0,0.16,TRUE,FALSE,F,7,6,5,2,9/25/24,13,B02121,395692,25-34,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H03241,Oakwood,517114,2674,6,5,6,2,0.14,FALSE,FALSE,F,7,7,5,4,9/25/24,51,B03241,543580,25-34,2,medium,FALSE,Full-time employed,Space & Bedrooms,TRUE
H04105,Hillcrest,702072,2763,5,5,60,1,0.19,FALSE,FALSE,A,9,9,2,5,9/25/24,22,B04105,796615,45-54,3,high,FALSE,Self-employed,Low Maintenance,FALSE
H02646,Oakwood,430216,2199,3,3,2,1,0.18,TRUE,FALSE,F,7,7,5,4,9/25/24,97,B02646,481230,35-44,2,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H00824,Oakwood,120000,800,1,1,22,1,0.09,FALSE,FALSE,E,7,7,5,4,9/25/24,17,B00824,141053,45-54,1,low,FALSE,Full-time employed,Location & Schools,FALSE
H02590,Lakeside,772362,3181,6,5,28,3,0.17,FALSE,FALSE,C,9,8,3,7,9/25/24,11,B02590,888840,35-44,4,high,FALSE,Full-time employed,Modern & Updated,FALSE
H02388,Suburban Park,500909,2480,4,4,5,2,0.4,FALSE,FALSE,F,8,9,3,10,9/26/24,17,B02388,555617,35-44,2,medium,FALSE,Self-employed,Modern & Updated,FALSE
H04609,Green Valley,412923,2279,4,4,1,1,0.41,FALSE,FALSE,F,8,9,2,12,9/26/24,14,B04609,456444,35-44,3,medium,FALSE,Self-employed,Space & Bedrooms,FALSE
H07634,Green Valley,403847,1985,4,4,1,2,0.63,FALSE,FALSE,F,8,9,2,12,9/26/24,76,B07634,457293,35-44,3,medium,TRUE,Dual income,Location & Schools,FALSE
H07981,Hillcrest,755360,2801,4,4,49,1,0.15,FALSE,FALSE,A,9,9,2,5,9/26/24,154,B07981,853873,25-34,2,high,FALSE,Full-time employed,Location & Schools,FALSE
H02627,Riverside,279739,1436,2,2,31,0,0.07,FALSE,FALSE,B,8,8,4,3,9/27/24,9,B02627,329106,55-64,1,medium,FALSE,Self-employed,Affordability,FALSE
H00888,Hillcrest,265689,800,1,2,7,2,0.1,TRUE,FALSE,E,9,9,2,5,9/27/24,42,B00888,292947,65+,1,medium,FALSE,Self-employed,Low Maintenance,FALSE
H00127,University District,489006,3126,5,5,2,2,0.15,FALSE,FALSE,F,7,6,5,2,9/27/24,101,B00127,531075,55-64,3,medium,FALSE,Full-time employed,Modern & Updated,TRUE
H06171,Downtown,706139,2963,4,5,4,1,0.12,TRUE,FALSE,F,9,7,6,0,9/27/24,7,B06171,768059,35-44,2,high,FALSE,Dual income,Modern & Updated,FALSE
H06671,Oakwood,333908,1872,3,3,0,2,0.21,FALSE,FALSE,F,7,7,5,4,9/28/24,26,B06671,364749,65+,1,medium,FALSE,Retired,Investment,FALSE
H06230,Oakwood,309088,1611,2,2,4,1,0.19,TRUE,FALSE,F,7,7,5,4,9/28/24,15,B06230,329576,35-44,1,medium,FALSE,Full-time employed,Affordability,FALSE
H01443,Lakeside,763311,3033,5,5,4,3,0.25,FALSE,FALSE,E,9,8,3,7,9/28/24,41,B01443,888314,35-44,5,high,FALSE,Full-time employed,Location & Schools,FALSE
H06127,Suburban Park,473351,2129,3,3,3,2,0.14,FALSE,FALSE,E,8,9,3,10,9/28/24,17,B06127,543447,65+,1,medium,FALSE,Retired,Location & Schools,FALSE
H00696,Suburban Park,363713,1868,4,4,1,1,0.22,FALSE,FALSE,F,8,9,3,10,9/28/24,12,B00696,425807,35-44,1,medium,FALSE,Dual income,Location & Schools,FALSE
H02094,Suburban Park,715101,3158,5,5,26,2,0.42,FALSE,TRUE,E,8,9,3,10,9/28/24,42,B02094,796620,45-54,4,high,TRUE,Self-employed,Affordability,FALSE
H02632,Lakeside,410194,1633,4,4,10,2,0.16,FALSE,FALSE,F,9,8,3,7,9/28/24,16,B02632,446350,25-34,1,medium,FALSE,Dual income,Modern & Updated,FALSE
H07146,Lakeside,381687,1708,3,3,31,0,0.13,TRUE,FALSE,D,9,8,3,7,9/28/24,128,B07146,407843,25-34,1,medium,FALSE,Full-time employed,Affordability,FALSE
H04316,Riverside,450818,2108,4,4,0,1,0.09,FALSE,FALSE,F,8,8,4,3,9/28/24,26,B04316,484377,45-54,2,medium,FALSE,Retired,Affordability,FALSE
H07260,Maple Heights,365907,1875,4,4,4,2,0.09,TRUE,FALSE,E,6,6,6,8,9/28/24,13,B07260,408087,35-44,3,medium,TRUE,Self-employed,Space & Bedrooms,FALSE
H05726,Suburban Park,915182,4500,6,5,8,3,0.27,TRUE,FALSE,F,8,9,3,10,10/1/24,65,B05726,1078205,35-44,4,high,TRUE,Self-employed,Space & Bedrooms,FALSE
H04985,Suburban Park,366574,1871,3,3,3,1,0.35,FALSE,FALSE,E,8,9,3,10,10/1/24,9,B04985,389777,35-44,2,medium,FALSE,Full-time employed,Affordability,FALSE
H06887,Hillcrest,911808,3513,6,5,6,3,0.14,FALSE,FALSE,F,9,9,2,5,10/1/24,28,B06887,978723,45-54,2,high,FALSE,Full-time employed,Space & Bedrooms,FALSE
H03564,Oakwood,377560,2029,3,3,23,2,0.34,FALSE,TRUE,D,7,7,5,4,10/1/24,60,B03564,440265,65+,1,medium,FALSE,Dual income,Low Maintenance,FALSE
H00892,Old Town,284358,2028,4,4,34,2,0.12,FALSE,TRUE,C,5,5,7,6,10/1/24,5,B00892,320200,55-64,4,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H07809,Hillcrest,470755,1836,4,3,5,1,0.15,TRUE,FALSE,F,9,9,2,5,10/1/24,4,B07809,494863,35-44,1,medium,FALSE,Full-time employed,Low Maintenance,FALSE
H02871,Old Town,271117,1824,2,2,0,2,0.18,FALSE,FALSE,E,5,5,7,6,10/1/24,61,B02871,288732,35-44,1,medium,FALSE,Dual income,Location & Schools,FALSE
H05632,Suburban Park,696228,3168,6,5,4,2,0.41,TRUE,FALSE,F,8,9,3,10,10/2/24,35,B05632,760585,65+,2,high,FALSE,Retired,Affordability,FALSE
H05709,Lakeside,470035,2016,4,3,9,2,0.19,FALSE,FALSE,F,9,8,3,7,10/2/24,31,B05709,496473,35-44,2,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H05406,Old Town,222575,1819,4,4,21,1,0.12,FALSE,TRUE,D,5,5,7,6,10/2/24,15,B05406,240827,55-64,2,low,FALSE,Full-time employed,Affordability,FALSE
H05630,Riverside,924595,4320,6,5,5,3,0.22,FALSE,FALSE,E,8,8,4,3,10/2/24,105,B05630,972978,35-44,4,high,TRUE,Dual income,Modern & Updated,FALSE
H03807,Maple Heights,223507,1707,3,3,14,2,0.11,FALSE,FALSE,F,6,6,6,8,10/2/24,106,B03807,247951,45-54,1,low,FALSE,Full-time employed,Affordability,FALSE
H02219,Old Town,218356,1334,2,2,50,1,0.13,FALSE,TRUE,B,5,5,7,6,10/2/24,11,B02219,231129,25-34,1,low,FALSE,Full-time employed,Location & Schools,FALSE
H03621,Lakeside,307750,886,2,2,9,1,0.08,TRUE,FALSE,E,9,8,3,7,10/2/24,2,B03621,328573,35-44,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H01416,Green Valley,706965,3415,5,5,0,2,0.33,FALSE,FALSE,F,8,9,2,12,10/2/24,180,B01416,749774,25-34,2,high,FALSE,Full-time employed,Modern & Updated,FALSE
H02949,Oakwood,325923,1413,1,2,2,2,0.16,TRUE,FALSE,F,7,7,5,4,10/2/24,42,B02949,350348,45-54,1,medium,FALSE,Full-time employed,Affordability,FALSE
H02343,Riverside,507763,2575,5,4,31,1,0.17,TRUE,FALSE,B,8,8,4,3,10/3/24,9,B02343,564651,35-44,4,medium,FALSE,Self-employed,Location & Schools,TRUE
H03359,University District,280097,2012,3,3,19,1,0.13,FALSE,FALSE,E,7,6,5,2,10/3/24,7,B03359,325901,55-64,2,medium,FALSE,Retired,Location & Schools,FALSE
H01890,Green Valley,466574,1974,2,3,12,2,1.01,FALSE,TRUE,F,8,9,2,12,10/3/24,28,B01890,491570,55-64,1,medium,FALSE,Retired,Modern & Updated,FALSE
H03672,Downtown,733068,3255,6,5,40,2,0.14,TRUE,FALSE,B,9,7,6,0,10/3/24,4,B03672,861650,35-44,5,high,TRUE,Full-time employed,Affordability,FALSE
H07511,Old Town,144370,1629,3,3,42,0,0.15,TRUE,FALSE,C,5,5,7,6,10/4/24,6,B07511,167035,65+,1,low,FALSE,Retired,Low Maintenance,FALSE
H04944,Oakwood,291680,1990,3,3,27,1,0.13,FALSE,FALSE,C,7,7,5,4,10/4/24,10,B04944,335062,55-64,1,medium,FALSE,Retired,Modern & Updated,FALSE
H05478,Lakeside,407727,1780,3,3,15,0,0.14,FALSE,FALSE,D,9,8,3,7,10/4/24,23,B05478,450335,25-34,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H07611,Oakwood,583711,3341,6,5,14,2,0.22,TRUE,TRUE,F,7,7,5,4,10/4/24,9,B07611,667307,35-44,4,high,TRUE,Full-time employed,Affordability,FALSE
H07967,Hillcrest,807474,3027,4,4,60,2,0.08,FALSE,TRUE,A,9,9,2,5,10/5/24,22,B07967,945304,45-54,3,high,TRUE,Full-time employed,Low Maintenance,FALSE
H00378,Downtown,471946,2079,3,3,4,1,0.14,FALSE,TRUE,F,9,7,6,0,10/5/24,3,B00378,521958,55-64,2,medium,FALSE,Retired,Modern & Updated,FALSE
H05971,University District,323935,1925,4,4,21,1,0.1,FALSE,FALSE,E,7,6,5,2,10/5/24,56,B05971,376057,45-54,3,medium,TRUE,Retired,Space & Bedrooms,FALSE
H00342,Maple Heights,162984,1304,2,2,3,1,0.1,FALSE,FALSE,F,6,6,6,8,10/5/24,20,B00342,185579,55-64,2,low,FALSE,Full-time employed,Affordability,FALSE
H01271,Lakeside,490226,1987,4,4,21,1,0.1,FALSE,FALSE,D,9,8,3,7,10/5/24,12,B01271,576270,35-44,3,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H03046,Lakeside,853542,3404,6,5,8,3,0.13,FALSE,FALSE,F,9,8,3,7,10/5/24,1,B03046,965058,45-54,5,high,TRUE,Self-employed,Location & Schools,FALSE
H05267,Hillcrest,822251,3221,5,4,5,2,0.11,TRUE,FALSE,E,9,9,2,5,10/5/24,11,B05267,901084,35-44,2,high,FALSE,Dual income,Investment,FALSE
H01383,Green Valley,616590,3248,6,5,5,2,0.33,FALSE,FALSE,F,8,9,2,12,10/5/24,9,B01383,658358,55-64,4,high,TRUE,Dual income,Investment,FALSE
H06744,Old Town,276778,2332,4,4,31,1,0.16,FALSE,FALSE,C,5,5,7,6,10/5/24,39,B06744,295947,45-54,2,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H06656,Oakwood,502125,2679,5,5,9,1,0.24,FALSE,FALSE,D,7,7,5,4,10/5/24,1,B06656,566357,55-64,5,medium,FALSE,Retired,Space & Bedrooms,FALSE
H01774,Green Valley,595601,2486,5,5,36,2,0.38,TRUE,TRUE,E,8,9,2,12,10/6/24,34,B01774,656017,45-54,3,high,TRUE,Self-employed,Space & Bedrooms,TRUE
H01207,Lakeside,428921,1823,3,3,17,2,0.14,FALSE,FALSE,C,9,8,3,7,10/6/24,72,B01207,450651,25-34,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H06045,Lakeside,592804,2852,4,4,16,2,0.1,FALSE,FALSE,E,9,8,3,7,10/6/24,70,B06045,629281,25-34,2,medium,FALSE,Dual income,Location & Schools,FALSE
H00979,Maple Heights,164861,1233,2,1,4,1,0.21,FALSE,FALSE,F,6,6,6,8,10/6/24,16,B00979,181221,25-34,1,low,FALSE,Self-employed,Space & Bedrooms,FALSE
H04310,University District,431485,2943,4,5,35,1,0.13,FALSE,FALSE,C,7,6,5,2,10/6/24,19,B04310,494275,25-34,1,medium,FALSE,Dual income,Modern & Updated,FALSE
H05010,Maple Heights,169318,1030,1,1,23,2,0.18,FALSE,FALSE,D,6,6,6,8,10/6/24,12,B05010,197353,25-34,1,low,FALSE,Self-employed,Modern & Updated,TRUE
H02573,Oakwood,488367,2420,3,3,1,1,0.11,TRUE,TRUE,F,7,7,5,4,10/7/24,1,B02573,559347,35-44,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H03072,Suburban Park,549693,2646,5,5,37,2,0.22,TRUE,FALSE,C,8,9,3,10,10/7/24,1,B03072,594249,35-44,3,medium,TRUE,Full-time employed,Location & Schools,FALSE
H05921,Riverside,706400,3201,6,5,22,3,0.09,FALSE,TRUE,E,8,8,4,3,10/7/24,2,B05921,815566,35-44,4,high,TRUE,Full-time employed,Affordability,FALSE
H06971,Hillcrest,961740,4008,6,5,7,2,0.18,TRUE,FALSE,F,9,9,2,5,10/7/24,16,B06971,1127228,55-64,3,high,TRUE,Self-employed,Space & Bedrooms,FALSE
H01711,Riverside,475375,2243,3,3,9,2,0.14,FALSE,FALSE,F,8,8,4,3,10/7/24,4,B01711,559348,35-44,1,medium,FALSE,Dual income,Affordability,FALSE
H07914,Downtown,529125,2238,5,4,21,2,0.29,TRUE,FALSE,B,9,7,6,0,10/7/24,32,B07914,616143,35-44,3,medium,TRUE,Dual income,Space & Bedrooms,FALSE
H03947,Lakeside,775049,3455,5,5,21,2,0.17,FALSE,FALSE,E,9,8,3,7,10/7/24,2,B03947,885262,45-54,3,high,FALSE,Self-employed,Location & Schools,FALSE
H02870,Oakwood,440621,2088,4,4,1,2,0.16,TRUE,FALSE,F,7,7,5,4,10/8/24,37,B02870,465098,55-64,3,medium,FALSE,Full-time employed,Location & Schools,FALSE
H00890,Hillcrest,750996,2674,3,3,11,1,0.17,TRUE,FALSE,C,9,9,2,5,10/8/24,9,B00890,814224,45-54,1,high,FALSE,Full-time employed,Location & Schools,FALSE
H00049,Suburban Park,968260,4500,6,5,5,3,0.18,TRUE,FALSE,F,8,9,3,10,10/8/24,6,B00049,1049130,45-54,4,high,TRUE,Self-employed,Investment,FALSE
H07956,Suburban Park,677781,3460,6,5,22,3,0.27,FALSE,FALSE,F,8,9,3,10,10/9/24,10,B07956,725588,25-34,3,high,FALSE,Full-time employed,Location & Schools,FALSE
H05521,Old Town,286931,1876,4,4,1,1,0.22,FALSE,TRUE,F,5,5,7,6,10/9/24,3,B05521,319138,35-44,2,medium,FALSE,Self-employed,Space & Bedrooms,FALSE
H04448,University District,352896,1926,4,4,12,1,0.11,TRUE,TRUE,F,7,6,5,2,10/9/24,54,B04448,395246,25-34,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H02508,Maple Heights,379981,2281,3,3,13,2,0.17,FALSE,FALSE,F,6,6,6,8,10/9/24,31,B02508,430273,55-64,2,medium,FALSE,Self-employed,Modern & Updated,TRUE
H03357,Lakeside,941870,3970,6,5,50,2,0.2,FALSE,FALSE,B,9,8,3,7,10/9/24,16,B03357,1085476,45-54,4,high,FALSE,Dual income,Affordability,FALSE
H07777,Oakwood,300483,1610,4,3,19,1,0.09,FALSE,FALSE,C,7,7,5,4,10/9/24,1,B07777,328947,35-44,3,medium,TRUE,Dual income,Location & Schools,FALSE
H06259,Old Town,127101,1417,3,3,12,0,0.17,FALSE,TRUE,F,5,5,7,6,10/9/24,8,B06259,140648,25-34,1,low,FALSE,Self-employed,Space & Bedrooms,FALSE
H05865,Lakeside,498785,1935,3,3,8,1,0.16,TRUE,FALSE,F,9,8,3,7,10/10/24,2,B05865,536848,45-54,2,medium,FALSE,Full-time employed,Low Maintenance,FALSE
H01162,Riverside,245986,1302,3,3,32,1,0.15,FALSE,FALSE,B,8,8,4,3,10/10/24,145,B01162,266931,55-64,1,low,FALSE,Self-employed,Location & Schools,FALSE
H05159,Maple Heights,283995,2160,3,4,46,2,0.13,FALSE,FALSE,A,6,6,6,8,10/10/24,78,B05159,321484,35-44,1,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
